userID,game,action,hours_played,genre,metascore,user_score,score
85714521,God Mode,purchase,1.0,Action,58,68,29.5
85714521,God Mode,play,0.3,Action,58,68,29.5
87734805,God Mode,purchase,1.0,Action,58,68,29.5
87734805,God Mode,play,4.2,Action,58,68,29.5
86733992,God Mode,purchase,1.0,Action,58,68,29.5
86733992,God Mode,play,2.3,Action,58,68,29.5
122026623,God Mode,purchase,1.0,Action,58,68,29.5
33013552,God Mode,purchase,1.0,Action,58,68,29.5
33013552,God Mode,play,4.0,Action,58,68,29.5
51085779,God Mode,purchase,1.0,Action,58,68,29.5
126522515,God Mode,purchase,1.0,Action,58,68,29.5
126522515,God Mode,play,2.5,Action,58,68,29.5
11161178,God Mode,purchase,1.0,Action,58,68,29.5
127311699,God Mode,purchase,1.0,Action,58,68,29.5
106796307,God Mode,purchase,1.0,Action,58,68,29.5
106796307,God Mode,play,1.2,Action,58,68,29.5
76892907,God Mode,purchase,1.0,Action,58,68,29.5
76892907,God Mode,play,0.2,Action,58,68,29.5
115996656,God Mode,purchase,1.0,Action,58,68,29.5
40212239,God Mode,purchase,1.0,Action,58,68,29.5
40212239,God Mode,play,0.5,Action,58,68,29.5
8259307,God Mode,purchase,1.0,Action,58,68,29.5
8259307,God Mode,play,0.4,Action,58,68,29.5
159800136,God Mode,purchase,1.0,Action,58,68,29.5
159800136,God Mode,play,0.8,Action,58,68,29.5
105503045,God Mode,purchase,1.0,Action,58,68,29.5
105503045,God Mode,play,3.5,Action,58,68,29.5
39941720,God Mode,purchase,1.0,Action,58,68,29.5
39941720,God Mode,play,5.3,Action,58,68,29.5
65958466,SOMA,purchase,1.0,Horror,84,84,192.0
65958466,SOMA,play,3.5,Horror,84,84,192.0
89732768,SOMA,purchase,1.0,Horror,84,84,192.0
89732768,SOMA,play,11.9,Horror,84,84,192.0
208821410,SOMA,purchase,1.0,Horror,84,84,192.0
208821410,SOMA,play,22.0,Horror,84,84,192.0
15196746,SOMA,purchase,1.0,Horror,84,84,192.0
15196746,SOMA,play,10.2,Horror,84,84,192.0
71527252,SOMA,purchase,1.0,Horror,84,84,192.0
71527252,SOMA,play,13.4,Horror,84,84,192.0
17530772,SOMA,purchase,1.0,Horror,84,84,192.0
17530772,SOMA,play,1.8,Horror,84,84,192.0
11940338,SOMA,purchase,1.0,Horror,84,84,192.0
11940338,SOMA,play,11.1,Horror,84,84,192.0
19696244,SOMA,purchase,1.0,Horror,84,84,192.0
19696244,SOMA,play,11.2,Horror,84,84,192.0
49228258,SOMA,purchase,1.0,Horror,84,84,192.0
49228258,SOMA,play,13.1,Horror,84,84,192.0
40212239,SOMA,purchase,1.0,Horror,84,84,192.0
40212239,SOMA,play,0.8,Horror,84,84,192.0
81943620,SOMA,purchase,1.0,Horror,84,84,192.0
81943620,SOMA,play,14.5,Horror,84,84,192.0
60859695,SOMA,purchase,1.0,Horror,84,84,192.0
60859695,SOMA,play,18.2,Horror,84,84,192.0
135400225,SOMA,purchase,1.0,Horror,84,84,192.0
135400225,SOMA,play,8.8,Horror,84,84,192.0
65958466,Retrovirus,purchase,1.0,Action,70,67,10.0
65958466,Retrovirus,play,3.3,Action,70,67,10.0
30425578,Retrovirus,purchase,1.0,Action,70,67,10.0
61676491,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
61676491,Farming Simulator 2013,play,6.9,Miscellaneous,65,75,14.5
249232725,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
184812615,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
184812615,Farming Simulator 2013,play,1.7,Miscellaneous,65,75,14.5
7431946,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
7431946,Farming Simulator 2013,play,1.9,Miscellaneous,65,75,14.5
158469748,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
158469748,Farming Simulator 2013,play,45.0,Miscellaneous,65,75,14.5
142650116,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
142650116,Farming Simulator 2013,play,0.2,Miscellaneous,65,75,14.5
66950079,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
66950079,Farming Simulator 2013,play,112.0,Miscellaneous,65,75,14.5
163140792,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
163140792,Farming Simulator 2013,play,158.0,Miscellaneous,65,75,14.5
106806146,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
106806146,Farming Simulator 2013,play,8.9,Miscellaneous,65,75,14.5
9128105,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
9128105,Farming Simulator 2013,play,81.0,Miscellaneous,65,75,14.5
166149095,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
166149095,Farming Simulator 2013,play,14.8,Miscellaneous,65,75,14.5
200913780,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
200913780,Farming Simulator 2013,play,61.0,Miscellaneous,65,75,14.5
36546868,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
36546868,Farming Simulator 2013,play,2.8,Miscellaneous,65,75,14.5
129019336,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
129019336,Farming Simulator 2013,play,548.0,Miscellaneous,65,75,14.5
157578481,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
11978743,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
63615483,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
63615483,Farming Simulator 2013,play,130.0,Miscellaneous,65,75,14.5
117949868,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
117949868,Farming Simulator 2013,play,16.2,Miscellaneous,65,75,14.5
255241051,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
255241051,Farming Simulator 2013,play,3.5,Miscellaneous,65,75,14.5
133688603,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
133688603,Farming Simulator 2013,play,13.8,Miscellaneous,65,75,14.5
113752996,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
113752996,Farming Simulator 2013,play,27.0,Miscellaneous,65,75,14.5
62097332,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
62097332,Farming Simulator 2013,play,106.0,Miscellaneous,65,75,14.5
82686146,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
82686146,Farming Simulator 2013,play,0.8,Miscellaneous,65,75,14.5
117370965,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
117370965,Farming Simulator 2013,play,218.0,Miscellaneous,65,75,14.5
118086742,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
118086742,Farming Simulator 2013,play,8.8,Miscellaneous,65,75,14.5
152948396,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
152948396,Farming Simulator 2013,play,16.3,Miscellaneous,65,75,14.5
155131347,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
155131347,Farming Simulator 2013,play,3.6,Miscellaneous,65,75,14.5
156748261,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
156748261,Farming Simulator 2013,play,5.1,Miscellaneous,65,75,14.5
159371621,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
159371621,Farming Simulator 2013,play,0.5,Miscellaneous,65,75,14.5
209052347,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
209052347,Farming Simulator 2013,play,3.7,Miscellaneous,65,75,14.5
147910240,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
147910240,Farming Simulator 2013,play,16.9,Miscellaneous,65,75,14.5
180206904,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
180206904,Farming Simulator 2013,play,4.8,Miscellaneous,65,75,14.5
141721441,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
141721441,Farming Simulator 2013,play,30.0,Miscellaneous,65,75,14.5
161076041,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
161076041,Farming Simulator 2013,play,420.0,Miscellaneous,65,75,14.5
164097534,Farming Simulator 2013,purchase,1.0,Miscellaneous,65,75,14.5
164097534,Farming Simulator 2013,play,72.0,Miscellaneous,65,75,14.5
61676491,Before the Echo,purchase,1.0,Action,70,74,23.0
61676491,Before the Echo,play,0.8,Action,70,74,23.0
80779496,Before the Echo,purchase,1.0,Action,70,74,23.0
80779496,Before the Echo,play,2.0,Action,70,74,23.0
83849502,Before the Echo,purchase,1.0,Action,70,74,23.0
21061921,Before the Echo,purchase,1.0,Action,70,74,23.0
21061921,Before the Echo,play,0.2,Action,70,74,23.0
55426012,Before the Echo,purchase,1.0,Action,70,74,23.0
55426012,Before the Echo,play,0.4,Action,70,74,23.0
30246419,Before the Echo,purchase,1.0,Action,70,74,23.0
54761333,Before the Echo,purchase,1.0,Action,70,74,23.0
54761333,Before the Echo,play,12.5,Action,70,74,23.0
36557643,Before the Echo,purchase,1.0,Action,70,74,23.0
36557643,Before the Echo,play,1.1,Action,70,74,23.0
80494893,Before the Echo,purchase,1.0,Action,70,74,23.0
81170946,Before the Echo,purchase,1.0,Action,70,74,23.0
81170946,Before the Echo,play,1.0,Action,70,74,23.0
44314169,Before the Echo,purchase,1.0,Action,70,74,23.0
44314169,Before the Echo,play,0.4,Action,70,74,23.0
58905429,Before the Echo,purchase,1.0,Action,70,74,23.0
17495098,Before the Echo,purchase,1.0,Action,70,74,23.0
17495098,Before the Echo,play,0.4,Action,70,74,23.0
36404933,Before the Echo,purchase,1.0,Action,70,74,23.0
154230723,Before the Echo,purchase,1.0,Action,70,74,23.0
154230723,Before the Echo,play,0.4,Action,70,74,23.0
61676491,GRID Autosport,purchase,1.0,Driving,78,63,36.0
61676491,GRID Autosport,play,0.6,Driving,78,63,36.0
68224834,GRID Autosport,purchase,1.0,Driving,78,63,36.0
68224834,GRID Autosport,play,14.1,Driving,78,63,36.0
242781058,GRID Autosport,purchase,1.0,Driving,78,63,36.0
242781058,GRID Autosport,play,1.2,Driving,78,63,36.0
189858084,GRID Autosport,purchase,1.0,Driving,78,63,36.0
189858084,GRID Autosport,play,0.6,Driving,78,63,36.0
199693353,GRID Autosport,purchase,1.0,Driving,78,63,36.0
199693353,GRID Autosport,play,5.9,Driving,78,63,36.0
9128105,GRID Autosport,purchase,1.0,Driving,78,63,36.0
9128105,GRID Autosport,play,7.4,Driving,78,63,36.0
72996988,GRID Autosport,purchase,1.0,Driving,78,63,36.0
72996988,GRID Autosport,play,3.0,Driving,78,63,36.0
6717871,GRID Autosport,purchase,1.0,Driving,78,63,36.0
70408902,GRID Autosport,purchase,1.0,Driving,78,63,36.0
191126693,GRID Autosport,purchase,1.0,Driving,78,63,36.0
191126693,GRID Autosport,play,33.0,Driving,78,63,36.0
106796307,GRID Autosport,purchase,1.0,Driving,78,63,36.0
106796307,GRID Autosport,play,2.3,Driving,78,63,36.0
113752996,GRID Autosport,purchase,1.0,Driving,78,63,36.0
113752996,GRID Autosport,play,14.1,Driving,78,63,36.0
57603447,GRID Autosport,purchase,1.0,Driving,78,63,36.0
57603447,GRID Autosport,play,2.4,Driving,78,63,36.0
30246419,GRID Autosport,purchase,1.0,Driving,78,63,36.0
87740709,GRID Autosport,purchase,1.0,Driving,78,63,36.0
87740709,GRID Autosport,play,7.7,Driving,78,63,36.0
68672269,GRID Autosport,purchase,1.0,Driving,78,63,36.0
68672269,GRID Autosport,play,11.9,Driving,78,63,36.0
17567828,GRID Autosport,purchase,1.0,Driving,78,63,36.0
17567828,GRID Autosport,play,5.9,Driving,78,63,36.0
10450544,GRID Autosport,purchase,1.0,Driving,78,63,36.0
10450544,GRID Autosport,play,2.5,Driving,78,63,36.0
88579585,GRID Autosport,purchase,1.0,Driving,78,63,36.0
88579585,GRID Autosport,play,64.0,Driving,78,63,36.0
207817208,GRID Autosport,purchase,1.0,Driving,78,63,36.0
207817208,GRID Autosport,play,1.8,Driving,78,63,36.0
83770731,GRID Autosport,purchase,1.0,Driving,78,63,36.0
155919035,GRID Autosport,purchase,1.0,Driving,78,63,36.0
155919035,GRID Autosport,play,9.0,Driving,78,63,36.0
115632831,GRID Autosport,purchase,1.0,Driving,78,63,36.0
115632831,GRID Autosport,play,35.0,Driving,78,63,36.0
73195149,GRID Autosport,purchase,1.0,Driving,78,63,36.0
73195149,GRID Autosport,play,8.0,Driving,78,63,36.0
92595907,GRID Autosport,purchase,1.0,Driving,78,63,36.0
92595907,GRID Autosport,play,3.9,Driving,78,63,36.0
75240572,GRID Autosport,purchase,1.0,Driving,78,63,36.0
75240572,GRID Autosport,play,1.3,Driving,78,63,36.0
201265166,GRID Autosport,purchase,1.0,Driving,78,63,36.0
201265166,GRID Autosport,play,7.0,Driving,78,63,36.0
67579257,GRID Autosport,purchase,1.0,Driving,78,63,36.0
67579257,GRID Autosport,play,2.4,Driving,78,63,36.0
218918267,GRID Autosport,purchase,1.0,Driving,78,63,36.0
218918267,GRID Autosport,play,6.9,Driving,78,63,36.0
31669242,GRID Autosport,purchase,1.0,Driving,78,63,36.0
31669242,GRID Autosport,play,4.7,Driving,78,63,36.0
202140438,GRID Autosport,purchase,1.0,Driving,78,63,36.0
202140438,GRID Autosport,play,1.5,Driving,78,63,36.0
68685708,GRID Autosport,purchase,1.0,Driving,78,63,36.0
68685708,GRID Autosport,play,0.8,Driving,78,63,36.0
20772968,GRID Autosport,purchase,1.0,Driving,78,63,36.0
107124497,GRID Autosport,purchase,1.0,Driving,78,63,36.0
107124497,GRID Autosport,play,0.2,Driving,78,63,36.0
61676491,Blackguards,purchase,1.0,General,68,71,56.0
64787956,Blackguards,purchase,1.0,General,68,71,56.0
32467994,Blackguards,purchase,1.0,General,68,71,56.0
32467994,Blackguards,play,108.0,General,68,71,56.0
84455820,Blackguards,purchase,1.0,General,68,71,56.0
11403772,Blackguards,purchase,1.0,General,68,71,56.0
11403772,Blackguards,play,1.3,General,68,71,56.0
122026623,Blackguards,purchase,1.0,General,68,71,56.0
36546868,Blackguards,purchase,1.0,General,68,71,56.0
70408902,Blackguards,purchase,1.0,General,68,71,56.0
64973908,Blackguards,purchase,1.0,General,68,71,56.0
143643478,Blackguards,purchase,1.0,General,68,71,56.0
143643478,Blackguards,play,55.0,General,68,71,56.0
22301321,Blackguards,purchase,1.0,General,68,71,56.0
1936551,Blackguards,purchase,1.0,General,68,71,56.0
1936551,Blackguards,play,1.1,General,68,71,56.0
55367062,Blackguards,purchase,1.0,General,68,71,56.0
55367062,Blackguards,play,0.4,General,68,71,56.0
30246419,Blackguards,purchase,1.0,General,68,71,56.0
107452765,Blackguards,purchase,1.0,General,68,71,56.0
27279261,Blackguards,purchase,1.0,General,68,71,56.0
27279261,Blackguards,play,1.5,General,68,71,56.0
17567828,Blackguards,purchase,1.0,General,68,71,56.0
62990992,Blackguards,purchase,1.0,General,68,71,56.0
62990992,Blackguards,play,1.5,General,68,71,56.0
10302000,Blackguards,purchase,1.0,General,68,71,56.0
10302000,Blackguards,play,9.5,General,68,71,56.0
49624770,Blackguards,purchase,1.0,General,68,71,56.0
80494893,Blackguards,purchase,1.0,General,68,71,56.0
116876958,Blackguards,purchase,1.0,General,68,71,56.0
116876958,Blackguards,play,3.2,General,68,71,56.0
16645459,Blackguards,purchase,1.0,General,68,71,56.0
71777065,Blackguards,purchase,1.0,General,68,71,56.0
58905429,Blackguards,purchase,1.0,General,68,71,56.0
60608576,Blackguards,purchase,1.0,General,68,71,56.0
155673786,Blackguards,purchase,1.0,General,68,71,56.0
155673786,Blackguards,play,1.0,General,68,71,56.0
47457723,Blackguards,purchase,1.0,General,68,71,56.0
47457723,Blackguards,play,1.3,General,68,71,56.0
47384303,Blackguards,purchase,1.0,General,68,71,56.0
47384303,Blackguards,play,54.0,General,68,71,56.0
61676491,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
32467994,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
32467994,Blackguards 2,play,69.0,Strategy,74,74,45.0
84455820,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
127850470,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
127850470,Blackguards 2,play,10.7,Strategy,74,74,45.0
45774794,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
45774794,Blackguards 2,play,3.8,Strategy,74,74,45.0
70408902,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
22301321,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
30246419,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
107452765,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
49624770,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
16645459,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
60608576,Blackguards 2,purchase,1.0,Strategy,74,74,45.0
61676491,Citizens of Earth,purchase,1.0,Role-Playing,66,64,13.5
70408902,Citizens of Earth,purchase,1.0,Role-Playing,66,64,13.5
16645459,Citizens of Earth,purchase,1.0,Role-Playing,66,64,13.5
60608576,Citizens of Earth,purchase,1.0,Role-Playing,66,64,13.5
61676491,Lost Planet 3,purchase,1.0,Action,61,62,25.0
7440594,Lost Planet 3,purchase,1.0,Action,61,62,25.0
7440594,Lost Planet 3,play,61.0,Action,61,62,25.0
76420334,Lost Planet 3,purchase,1.0,Action,61,62,25.0
100311267,Lost Planet 3,purchase,1.0,Action,61,62,25.0
100311267,Lost Planet 3,play,0.8,Action,61,62,25.0
38049880,Lost Planet 3,purchase,1.0,Action,61,62,25.0
38049880,Lost Planet 3,play,13.8,Action,61,62,25.0
33013552,Lost Planet 3,purchase,1.0,Action,61,62,25.0
33706322,Lost Planet 3,purchase,1.0,Action,61,62,25.0
64973908,Lost Planet 3,purchase,1.0,Action,61,62,25.0
24721232,Lost Planet 3,purchase,1.0,Action,61,62,25.0
34919318,Lost Planet 3,purchase,1.0,Action,61,62,25.0
170485590,Lost Planet 3,purchase,1.0,Action,61,62,25.0
170485590,Lost Planet 3,play,3.6,Action,61,62,25.0
55367062,Lost Planet 3,purchase,1.0,Action,61,62,25.0
55367062,Lost Planet 3,play,1.5,Action,61,62,25.0
35701646,Lost Planet 3,purchase,1.0,Action,61,62,25.0
121497634,Lost Planet 3,purchase,1.0,Action,61,62,25.0
121497634,Lost Planet 3,play,0.5,Action,61,62,25.0
45617627,Lost Planet 3,purchase,1.0,Action,61,62,25.0
45617627,Lost Planet 3,play,18.0,Action,61,62,25.0
90272527,Lost Planet 3,purchase,1.0,Action,61,62,25.0
60074997,Lost Planet 3,purchase,1.0,Action,61,62,25.0
60074997,Lost Planet 3,play,18.1,Action,61,62,25.0
48798067,Lost Planet 3,purchase,1.0,Action,61,62,25.0
48798067,Lost Planet 3,play,0.3,Action,61,62,25.0
62990992,Lost Planet 3,purchase,1.0,Action,61,62,25.0
62990992,Lost Planet 3,play,6.8,Action,61,62,25.0
116876958,Lost Planet 3,purchase,1.0,Action,61,62,25.0
116876958,Lost Planet 3,play,4.2,Action,61,62,25.0
16645459,Lost Planet 3,purchase,1.0,Action,61,62,25.0
65350586,Lost Planet 3,purchase,1.0,Action,61,62,25.0
65350586,Lost Planet 3,play,5.6,Action,61,62,25.0
56436989,Lost Planet 3,purchase,1.0,Action,61,62,25.0
56436989,Lost Planet 3,play,2.0,Action,61,62,25.0
69954842,Lost Planet 3,purchase,1.0,Action,61,62,25.0
103911620,Lost Planet 3,purchase,1.0,Action,61,62,25.0
103911620,Lost Planet 3,play,13.6,Action,61,62,25.0
237852834,Lost Planet 3,purchase,1.0,Action,61,62,25.0
154230933,Lost Planet 3,purchase,1.0,Action,61,62,25.0
47457723,Lost Planet 3,purchase,1.0,Action,61,62,25.0
61676491,Teslagrad,purchase,1.0,Action,77,77,29.5
64787956,Teslagrad,purchase,1.0,Action,77,77,29.5
64787956,Teslagrad,play,1.9,Action,77,77,29.5
70408902,Teslagrad,purchase,1.0,Action,77,77,29.5
22301321,Teslagrad,purchase,1.0,Action,77,77,29.5
55367062,Teslagrad,purchase,1.0,Action,77,77,29.5
55367062,Teslagrad,play,1.4,Action,77,77,29.5
60608576,Teslagrad,purchase,1.0,Action,77,77,29.5
154230723,Teslagrad,purchase,1.0,Action,77,77,29.5
154230723,Teslagrad,play,1.7,Action,77,77,29.5
61676491,Toybox Turbos,purchase,1.0,Driving,69,63,15.0
15095770,Toybox Turbos,purchase,1.0,Driving,69,63,15.0
30246419,Toybox Turbos,purchase,1.0,Driving,69,63,15.0
83770731,Toybox Turbos,purchase,1.0,Driving,69,63,15.0
115632831,Toybox Turbos,purchase,1.0,Driving,69,63,15.0
115632831,Toybox Turbos,play,2.1,Driving,69,63,15.0
68224834,War of the Vikings,purchase,1.0,Action,62,62,15.0
68224834,War of the Vikings,play,14.8,Action,62,62,15.0
102552233,War of the Vikings,purchase,1.0,Action,62,62,15.0
102552233,War of the Vikings,play,0.7,Action,62,62,15.0
108639015,War of the Vikings,purchase,1.0,Action,62,62,15.0
108639015,War of the Vikings,play,2.5,Action,62,62,15.0
10599862,War of the Vikings,purchase,1.0,Action,62,62,15.0
34177747,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
34177747,Chaos on Deponia,play,9.3,Adventure,78,83,42.0
32467994,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
32467994,Chaos on Deponia,play,20.0,Adventure,78,83,42.0
84455820,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
101690993,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
101690993,Chaos on Deponia,play,7.4,Adventure,78,83,42.0
53898495,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
11403772,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
11403772,Chaos on Deponia,play,3.5,Adventure,78,83,42.0
103690917,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
138941587,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
138941587,Chaos on Deponia,play,10.6,Adventure,78,83,42.0
53091150,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
183315077,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
199628395,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
116876958,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
116876958,Chaos on Deponia,play,8.0,Adventure,78,83,42.0
16645459,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
54310644,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
54310644,Chaos on Deponia,play,6.1,Adventure,78,83,42.0
159800136,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
159800136,Chaos on Deponia,play,0.9,Adventure,78,83,42.0
155673786,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
155673786,Chaos on Deponia,play,7.3,Adventure,78,83,42.0
92593907,Chaos on Deponia,purchase,1.0,Adventure,78,83,42.0
92593907,Chaos on Deponia,play,8.6,Adventure,78,83,42.0
34177747,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
34177747,Goodbye Deponia,play,8.8,Adventure,80,78,34.5
84455820,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
101690993,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
76420334,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
11403772,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
11403772,Goodbye Deponia,play,4.8,Adventure,80,78,34.5
15305418,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
15305418,Goodbye Deponia,play,0.1,Adventure,80,78,34.5
103690917,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
138941587,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
138941587,Goodbye Deponia,play,3.4,Adventure,80,78,34.5
53091150,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
53091150,Goodbye Deponia,play,0.7,Adventure,80,78,34.5
183315077,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
199628395,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
30246419,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
48798067,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
116876958,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
116876958,Goodbye Deponia,play,3.3,Adventure,80,78,34.5
16645459,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
54310644,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
58905429,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
155673786,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
92593907,Goodbye Deponia,purchase,1.0,Adventure,80,78,34.5
92593907,Goodbye Deponia,play,8.0,Adventure,80,78,34.5
44866715,Redshirt,purchase,1.0,Simulation,62,54,4.5
84455820,Redshirt,purchase,1.0,Simulation,62,54,4.5
84455820,Redshirt,play,5.3,Simulation,62,54,4.5
65398650,Redshirt,purchase,1.0,Simulation,62,54,4.5
17495098,Redshirt,purchase,1.0,Simulation,62,54,4.5
142001340,Primal Carnage,purchase,1.0,Action,67,76,35.0
106147454,Primal Carnage,purchase,1.0,Action,67,76,35.0
106147454,Primal Carnage,play,4.4,Action,67,76,35.0
87734805,Primal Carnage,purchase,1.0,Action,67,76,35.0
87734805,Primal Carnage,play,0.5,Action,67,76,35.0
77830706,Primal Carnage,purchase,1.0,Action,67,76,35.0
77830706,Primal Carnage,play,357.0,Action,67,76,35.0
62878249,Primal Carnage,purchase,1.0,Action,67,76,35.0
62878249,Primal Carnage,play,14.3,Action,67,76,35.0
122026623,Primal Carnage,purchase,1.0,Action,67,76,35.0
36546868,Primal Carnage,purchase,1.0,Action,67,76,35.0
33282871,Primal Carnage,purchase,1.0,Action,67,76,35.0
33282871,Primal Carnage,play,13.9,Action,67,76,35.0
194970068,Primal Carnage,purchase,1.0,Action,67,76,35.0
194970068,Primal Carnage,play,12.5,Action,67,76,35.0
66650717,Primal Carnage,purchase,1.0,Action,67,76,35.0
66650717,Primal Carnage,play,17.4,Action,67,76,35.0
34919318,Primal Carnage,purchase,1.0,Action,67,76,35.0
34919318,Primal Carnage,play,0.1,Action,67,76,35.0
99264709,Primal Carnage,purchase,1.0,Action,67,76,35.0
99264709,Primal Carnage,play,3.4,Action,67,76,35.0
22301321,Primal Carnage,purchase,1.0,Action,67,76,35.0
22301321,Primal Carnage,play,1.3,Action,67,76,35.0
175001491,Primal Carnage,purchase,1.0,Action,67,76,35.0
118852041,Primal Carnage,purchase,1.0,Action,67,76,35.0
118852041,Primal Carnage,play,1.6,Action,67,76,35.0
115996656,Primal Carnage,purchase,1.0,Action,67,76,35.0
115996656,Primal Carnage,play,3.4,Action,67,76,35.0
153956921,Primal Carnage,purchase,1.0,Action,67,76,35.0
153956921,Primal Carnage,play,2.8,Action,67,76,35.0
143877335,Primal Carnage,purchase,1.0,Action,67,76,35.0
143877335,Primal Carnage,play,0.4,Action,67,76,35.0
205285563,Primal Carnage,purchase,1.0,Action,67,76,35.0
159800136,Primal Carnage,purchase,1.0,Action,67,76,35.0
159800136,Primal Carnage,play,0.3,Action,67,76,35.0
155342268,Primal Carnage,purchase,1.0,Action,67,76,35.0
142750305,Primal Carnage,purchase,1.0,Action,67,76,35.0
142750305,Primal Carnage,play,15.9,Action,67,76,35.0
174838943,Primal Carnage,purchase,1.0,Action,67,76,35.0
174838943,Primal Carnage,play,0.3,Action,67,76,35.0
154230933,Primal Carnage,purchase,1.0,Action,67,76,35.0
154230933,Primal Carnage,play,1.9,Action,67,76,35.0
166669789,Primal Carnage,purchase,1.0,Action,67,76,35.0
166669789,Primal Carnage,play,40.0,Action,67,76,35.0
22865756,Primal Carnage,purchase,1.0,Action,67,76,35.0
22865756,Primal Carnage,play,19.5,Action,67,76,35.0
